keypoints,label
"[[205.66168644324162, 157.59531227318018], [211.96948366700488, 152.0505120005776], [200.60870169106244, 152.47141844021803], [219.3046657062618, 158.48178129929764], [194.3199723773092, 157.5509297376859], [231.357639272099, 195.34306367568811], [182.66763310422522, 194.55538866673587], [244.66078891080036, 231.90015164085833], [167.17722404771436, 233.9591649118927], [249.24956537829615, 196.02022820351775], [166.03213908023002, 200.6969427120661], [225.53482819000055, 283.79362784403526], [195.16006973330047, 285.24301255319324], [227.62502949847502, 363.0477356068062], [188.76248040466945, 364.8471242424852], [234.56434028807897, 424.1644513334405], [179.4385315226914, 426.3264077121156]]",ohp
"[[205.43030096438721, 157.1965326638331], [211.78818145561615, 151.35839624860927], [200.71236234692677, 151.75504149121704], [220.14478239348924, 159.26685600915224], [194.6108296606496, 157.65669539168076], [230.92454609900653, 195.88824270173072], [183.8618891154902, 194.04241647145358], [244.29547811496283, 234.2415587074296], [166.88489796218158, 236.94031426911545], [250.33937521635124, 198.04207537625288], [165.75526249383938, 201.51930811995032], [225.71665977985597, 284.9873693470152], [195.71608515638326, 286.37165834898764], [227.7166620361582, 363.21882200340224], [188.8901428968148, 364.14717463098793], [234.6235620256769, 424.3266562662105], [178.16554880439617, 426.1169949093381]]",ohp
"[[205.72725254384, 157.0499642227395], [212.13448815930658, 151.38603595091251], [200.8728761682887, 151.7881732472759], [220.23798770071812, 159.0346933154703], [194.6063824849912, 157.374268014317], [229.58922187900347, 196.2138647349114], [184.6286472312626, 194.28634395718328], [244.10218458909256, 235.36644656048497], [166.9015678075644, 237.4683051000266], [250.12505029690243, 201.14457099204748], [165.49518152978465, 203.54024065259588], [225.0797956748217, 288.2366150679559], [195.65986050389662, 289.5759990953854], [227.7573751064943, 363.57345179559786], [188.63221860477188, 364.5038634476692], [234.87872975779672, 425.3354459195524], [178.1641946265207, 425.6546750138059]]",ohp
"[[205.73530028614832, 156.8984856476655], [211.96091546833887, 151.46368704813682], [200.763283301292, 151.8112874576307], [220.6305624789359, 158.69089620276947], [194.33189776731876, 157.4880060683665], [230.3008193037862, 198.36166878995678], [183.37839606398109, 192.81243484877749], [243.8383994627891, 240.0453873830625], [166.76603551961776, 239.93611087918035], [247.41734883393667, 205.5706050936249], [165.6336203186527, 205.17142299802785], [223.8174347272782, 290.40472819750624], [193.48992726411245, 291.6227318888643], [227.60105975700267, 364.29310390210696], [182.87232908538374, 366.4853492918233], [234.49403902597092, 425.67381145056964], [178.8908617412226, 426.5630284862558]]",ohp
"[[206.30322325502266, 156.67733729753078], [212.58080575669382, 151.21048156040374], [201.1197231663488, 151.42472816356255], [220.74095077673266, 159.05388378056074], [194.53951524349856, 156.9738080744436], [231.36884816718944, 199.59930885436012], [183.76937081065347, 194.14599472172793], [243.3826204644915, 242.21900594953195], [167.58029686438073, 239.91340113776639], [247.51253881474295, 206.70866421007565], [165.36097120098663, 204.88053250461508], [223.61234914736045, 290.9737604819316], [193.15447182764385, 291.2008762359619], [226.92257797891534, 365.14060214750486], [188.55614374680232, 365.27928016042017], [234.55731016186817, 426.053929973293], [179.55403813701162, 426.57018748737426]]",ohp
"[[206.52289549179238, 157.02942156246448], [212.82402641312248, 151.57310977547183], [201.39729332279515, 151.8613960044052], [220.84511739052755, 158.85551456602101], [194.69557482586583, 157.10158159727862], [230.46268519641458, 196.59193588145806], [183.9465817393979, 193.331093897195], [244.2854377683136, 238.14372907309425], [166.53394228207594, 237.70699530777964], [249.00107869487297, 207.98138521317387], [164.95786684714335, 203.6838903248682], [223.51694503593842, 290.53888796768666], [192.8728652843071, 292.05982699959293], [227.2566633759814, 365.4007053238934], [182.80163227644385, 366.56545211024695], [234.57517656120095, 425.2278170317969], [179.39023119000538, 426.6173026665829]]",ohp
"[[206.31292505720302, 158.09897325638676], [212.68548588742834, 152.57543337816014], [201.444843454817, 152.85434147920034], [221.10123148579112, 159.55361457475755], [195.00641515497855, 157.78474351720354], [231.1276624951194, 195.2970374894489], [183.32536205680356, 194.0575339937904], [243.0400114793044, 234.37529876673298], [166.9032512360452, 231.81232332935454], [248.8520953362796, 205.08144848559851], [166.26132450021976, 200.3622428047434], [223.74572476329527, 285.64311263467073], [193.19600573200694, 286.6202867948092], [227.1804427902317, 364.39908480198125], [187.5867714753022, 365.6066337333152], [234.7432500111586, 425.9065322717361], [179.2344095305445, 426.42600025803534]]",ohp
"[[206.93254966497918, 157.17730948434303], [213.093487983434, 152.47469681959888], [202.08415345689613, 152.3867615047463], [221.47074756899892, 159.19939941279358], [195.51381375834254, 156.48402394475164], [231.41246872979244, 195.22690921712072], [184.42277254037205, 193.56655727553022], [246.63244612251648, 229.6781688618809], [163.84521740142125, 226.50929746409713], [250.0740336777019, 195.60441157921932], [165.63302935285034, 195.81044885076258], [224.8779493161398, 283.48852046562087], [194.08483564729752, 284.57700784885463], [226.71460262703053, 364.2695148372849], [187.43692961155503, 364.7459360021564], [234.45971145947115, 426.01436785501653], [177.83624169236657, 426.3654558177798]]",ohp
"[[207.12269170368538, 156.2635259172277], [213.0600042997428, 151.76161113746946], [202.23004431337924, 151.84771048056115], [220.46096607454106, 159.41815316801012], [195.71671044752156, 156.87998714169444], [232.69068497753938, 195.51793155947743], [184.59908927552667, 193.82872898712478], [248.95294292553052, 226.13367518863163], [160.11236511991822, 222.81090583721962], [250.9058379333877, 190.30468181364256], [164.25560591374514, 188.673608268373], [223.8766477906035, 283.1334621643574], [194.13372533484954, 284.21961096369057], [226.54396927530206, 364.1194856092489], [187.44443409656043, 364.9171338631557], [234.74377666342534, 426.0777455605489], [177.66745422585345, 426.53735710033015]]",ohp
"[[206.7734615222828, 156.40285654524013], [212.37634472440536, 151.6908518737666], [201.6852033361328, 151.63798242993266], [220.02153931932986, 158.9393491804476], [195.02911696562896, 156.45589550914488], [233.8721359965707, 195.4136405318294], [184.92491081697779, 193.42367069141287], [250.49811440545162, 227.7747543834599], [156.67784585774316, 217.76349033982245], [252.29534636911882, 188.18998832464715], [164.73750773189965, 179.65510283091461], [223.43944065783973, 284.42806216138814], [193.96284464243297, 283.96529715175194], [226.70322991210557, 363.99826735815736], [187.07157519651798, 365.4609673546159], [234.42887442027705, 424.4582177199842], [177.7252060459954, 426.12994981159045]]",ohp
