keypoints,label
"[[195.9274652841929, 95.1680928902418], [202.33699189897882, 87.16310235418055], [188.69867146386923, 88.00886078832552], [214.95040885623925, 85.52457686521407], [179.95246978410813, 88.42041884043608], [232.68667727770776, 131.951834084834], [174.40389149402137, 139.09977092068806], [246.92750621486357, 195.48429421724254], [170.26570705762774, 200.07019429593473], [245.45107165394109, 250.12189980108377], [170.32372431051212, 258.5328254779015], [226.99377293894048, 253.6893465910533], [189.1666162534464, 255.55533430928253], [224.57281814543472, 343.63475410953134], [188.50176547520374, 342.0576097563746], [220.8044742100452, 411.06166264619253], [191.29538932609955, 407.0832783863599]]",nothing
"[[199.17895931463977, 95.22172715708521], [204.18303771227167, 87.24120649627243], [191.7262146725724, 88.01919853860772], [215.13169421475544, 85.88215913197602], [184.5864466470889, 89.43381478038003], [235.3855066636496, 132.43769186697978], [176.82801462756373, 138.4615615598873], [248.6621704022255, 196.70575225179758], [173.37764375175112, 201.03403709038875], [250.59097075908448, 250.1784223528761], [173.32019429196936, 259.356284587646], [229.6641433065498, 257.2217463455676], [191.22402782003994, 257.786873720292], [225.73017280959291, 343.2192019266299], [189.64601108289312, 342.01758814948516], [221.85901395992033, 411.95290202658293], [191.78445572169062, 406.998397406818]]",nothing
"[[200.87844641441615, 95.01363284374722], [206.64179597723756, 87.52343461320207], [194.73682074437767, 88.19036126880289], [217.88606921253484, 86.06373594605255], [188.49800431059205, 86.94274608905499], [237.2631858143638, 132.36449302605928], [179.46348765287976, 137.71803711159563], [249.91738226210504, 195.34013177153972], [174.17665727421053, 202.16246404667655], [251.39666694117685, 251.04784618544232], [175.15678167838814, 260.12389625184505], [231.04466693069236, 254.84258072787662], [192.4159308728954, 255.93920705719947], [226.50930688187884, 342.74276923736767], [189.3933022592271, 341.7811086420706], [221.4748110939708, 412.670299070045], [190.91536151148426, 406.91194217071217]]",nothing
"[[201.9156403452344, 95.18736613267673], [208.36035873191025, 87.42951454590859], [195.70732835424667, 88.07354806118845], [219.92825569581095, 86.03141511056627], [189.24471543881106, 87.61460171419965], [240.2232828358355, 132.5177840284399], [181.95810139550986, 135.56394259795826], [253.50458359272218, 193.86477678580493], [175.72297574080946, 202.0915037876851], [253.01527431749753, 251.9599573527949], [176.00876278788039, 258.61722664624887], [231.66447915059368, 256.975101581978], [191.962929128857, 257.6866249036888], [227.57121976348816, 343.08057812791856], [189.43320787869968, 340.66255375154304], [221.48652483172825, 413.27098303178246], [190.8827016358564, 406.48570873633247]]",nothing
"[[203.61944964918428, 94.48396738254603], [210.45045000104054, 86.76530318547684], [197.30889722859786, 87.36146462930216], [222.3190339340242, 86.7939451380232], [190.9941090367688, 87.85169585578903], [243.0604292300536, 133.05045988433946], [184.03240053172917, 133.9313961611964], [255.3251518281235, 193.95886686884194], [175.72469076842629, 199.87729049274185], [254.97851897178222, 251.07732979027003], [176.13467852935474, 257.519683322391], [232.98477325704638, 258.8929718596524], [192.6430689321982, 260.18939196691696], [227.84019061780523, 344.17539921718924], [187.97861860596464, 340.8457578591646], [221.37395061722913, 413.9998776996954], [190.5560255546332, 405.94370845945366]]",nothing
"[[204.33652673590456, 94.09179013385099], [211.02097326901253, 86.47052265254476], [198.45056335544388, 87.15148973365832], [224.05790241741096, 87.59498596191406], [192.6260817323554, 87.92466879386664], [244.21065364211117, 133.424543355458], [183.5764510220153, 134.23377052414196], [256.33384284259375, 195.72200299300673], [175.98189336098653, 197.30954804688136], [256.21002974480456, 253.98080116002328], [177.5399255653429, 253.54925460974047], [232.93339287602728, 259.5322280812412], [192.56175233519747, 260.4561997054768], [227.16781156226654, 345.35776602255334], [186.7284834261, 340.9092168550234], [220.9495229185743, 414.1655107050081], [189.14341877007436, 404.23263383258654]]",nothing
"[[204.60082389212945, 93.80149742174049], [211.2612377333294, 86.22136581960191], [198.8380266326381, 86.80183327371515], [223.86817476110002, 87.31630289628947], [193.00836584919952, 87.75385997399471], [244.0894160597835, 133.57109760791994], [183.54157053259456, 133.45865973439882], [256.1674653368532, 196.0131477665257], [175.0943754913901, 195.91879795098257], [256.6591310401964, 254.40014523924515], [177.61746067515034, 252.15506603217176], [232.43048793312914, 259.8601250043778], [191.6802023651694, 260.09572122300244], [226.86097428605365, 345.88908950900833], [185.77002785062098, 341.91329662616437], [220.7639351208344, 412.4998392037691], [187.2955270715662, 405.1786341439166]]",nothing
"[[205.0079486474178, 93.24121128248822], [211.6476859967079, 85.80984048189096], [199.21870288011192, 86.33230233142876], [223.8715483096434, 86.86660877632252], [193.0968027848464, 87.39815333281139], [242.94576625070553, 133.06178959965584], [184.637357192327, 132.25813987597112], [255.61130269897208, 194.73599941467793], [175.27462092853634, 197.59372911433422], [255.01429861152, 254.431040519984], [177.1301638311755, 253.26291240922131], [231.17910725163324, 259.1665663491168], [191.2782702773128, 259.04995587164547], [226.41190967044315, 345.98173867144357], [185.5257692555132, 343.66066391403615], [221.12681712033597, 412.87285374504614], [184.699685063035, 410.9088626076427]]",nothing
"[[204.2747743412264, 93.50351385168128], [211.00726296153238, 86.34882112054964], [198.44396743853721, 86.61937019681237], [222.96043641849764, 87.48250989061384], [192.1645340949235, 87.64661126721674], [241.12238160289996, 133.62964386751648], [183.3714645766419, 132.5646745130079], [253.2572686796129, 195.05308819411948], [174.5297636162962, 197.994786215919], [251.09651331594236, 254.74282262726783], [175.54384061055967, 254.2181391725917], [229.62779488236396, 259.56506342501257], [191.40492804085144, 260.17735802458134], [225.4583706726899, 349.0362504415849], [185.8643523868553, 348.00404669589165], [221.76101054074613, 413.93033085146965], [183.2280664582758, 415.8333929065855]]",nothing
"[[202.4282787049387, 93.9058424777152], [209.13916466885448, 86.73983254700342], [196.62412387665495, 86.8578661008585], [221.0024766267709, 86.85051230036048], [190.44438617888707, 86.50647577773509], [238.35229278849962, 134.45988873682003], [179.73361937271088, 132.75242220463227], [250.0055901969545, 198.5942769075382], [172.86686143855297, 197.42036807561863], [248.43282164258423, 254.01461099636532], [173.18651829836523, 256.8242406151151], [227.27900235419958, 257.79277024298847], [188.95866965057945, 258.05882108930246], [224.62907898203005, 349.8899693796392], [185.3318928185223, 349.0049764668867], [221.67393571373827, 413.9472551008768], [182.10352582396192, 419.51119726264307]]",nothing
"[[201.0255469601764, 95.42850000694736], [207.4670276126346, 88.25792046941493], [195.018128892736, 88.4284507212173], [218.89500211529327, 87.56423839164623], [188.69823130649243, 86.60010835485002], [236.47253206019096, 133.61545337708725], [177.79090151717412, 131.93208474874993], [246.93834955132183, 196.66709771027436], [171.21219882846128, 197.44766576374397], [246.78254771876982, 253.18211775559647], [169.81186713101712, 257.63927427993747], [225.68902305158906, 255.34526424447614], [185.13563318708583, 257.53554385813754], [223.51410978797074, 349.6181642686999], [182.23951165244884, 350.85501938500676], [220.81724472204516, 414.0512849090005], [178.80329718956582, 421.11613894202856]]",nothing
"[[201.37254041842266, 96.52827187536165], [207.9603607590134, 88.5285210956407], [194.02002247356327, 88.93589170459899], [216.5034139478529, 86.8920417436691], [186.073333954365, 88.37939399195808], [232.49264340266865, 136.57108612219162], [173.74991775798205, 135.2728736623657], [243.6309693508981, 198.4719199103278], [166.57901027098515, 197.982881148491], [242.5442921644437, 253.56393841844587], [166.81646730696585, 257.01043015953906], [223.43468715643934, 257.86079190624974], [182.40472036191184, 257.6990990034012], [222.22920911475677, 350.49120849482483], [180.72947444638197, 352.0904667907842], [219.562646504995, 416.5203606016671], [179.00689079459147, 421.6927054518226]]",nothing
"[[196.56979938554664, 95.92395735877467], [202.74132031660815, 88.8600359339724], [190.08003203140228, 88.89582846120094], [214.57573281999933, 87.67920868808167], [183.5404166064986, 88.63785261919494], [230.20020021965996, 135.81754189766866], [171.73124697996525, 136.01187113169078], [240.3471068384246, 196.91309165558053], [163.14151207771224, 200.35781991704835], [238.4270739406657, 255.66653154496097], [163.15637680696105, 259.2266840151591], [220.9591568135918, 257.49796195238395], [180.09218604549798, 257.6413382611503], [221.22621337985797, 350.2647118360238], [180.62873887916612, 349.2100739429498], [219.15924920857324, 416.30560147291413], [181.19389004618117, 419.69113240866557]]",nothing
