keypoints,label
"[[201.44570134037994, 76.16730093212485], [205.31855353198776, 68.87845289186728], [193.60523759203494, 69.09909937337135], [214.61347532371474, 70.63874509379175], [185.206124787519, 70.55513303641719], [223.8387407235445, 108.42858034954746], [167.4065273913425, 117.1212959686089], [238.97587534295795, 157.4822394119231], [151.6180742307413, 158.8064618021436], [262.5274918431304, 128.63610687969629], [138.36196703127666, 124.53262820808904], [219.56326411320615, 251.51283478290773], [178.67057090489632, 252.45315964157518], [231.44411371552278, 340.94293548758463], [167.51308574993746, 341.31330759758265], [237.3563361019206, 420.3300317458948], [162.547537046262, 421.18826824513394]]",squat
"[[198.9939695460385, 84.15499546423771], [204.27499838529656, 77.385948998021], [192.6662679025884, 76.80080536745194], [212.45236902375729, 80.17557623976234], [183.08966372959827, 78.43513845653891], [223.63573300367582, 116.95966799888691], [167.1496193522971, 122.16096509271253], [243.20048552293045, 166.34237636732647], [150.3876678165428, 165.4774212663734], [262.9221241588156, 137.48198784810342], [136.98322138518654, 128.30647956308854], [219.5492355838387, 250.1633975213382], [177.95021965201335, 253.87276730765424], [231.27536094610014, 340.1300589904468], [165.7245139322261, 342.00351897495455], [237.2294017530033, 420.64063018671936], [162.02376637290274, 422.42769491152063]]",squat
"[[197.33149420446765, 93.92972646780669], [203.87660391365418, 87.18458778397209], [191.15622673113975, 85.85341606219446], [213.79569464066918, 90.64994879423209], [183.55443125702985, 87.47582326559912], [229.60096387010603, 141.72763586539986], [164.77710764522118, 133.85815351519912], [242.06910460505813, 178.80748463271811], [146.8774404942122, 167.60898516232655], [262.80099488097767, 145.4611944805312], [135.75659298847222, 131.95253818793506], [215.61801854885047, 262.2323105588029], [176.0083959900664, 260.63004204240514], [231.39851690577868, 342.7304894413621], [163.6803063434276, 347.3365985925877], [238.38937059509533, 422.6201398456915], [162.1548618943181, 422.64735227810866]]",squat
"[[199.4406162701129, 112.66853705265419], [205.86157539034585, 104.13493584694338], [192.74157099813038, 104.60776995224666], [218.752209708993, 109.82589563064417], [181.289445833456, 113.50071901095384], [227.01262436388933, 156.1423795386808], [169.71743602514763, 157.65990735091688], [242.19941894626422, 182.74560837140947], [152.65658392479912, 148.84420343347497], [266.36156923062094, 158.6572187110441], [140.62075109343024, 136.91721091399322], [217.1502262044102, 269.69060233625703], [174.20405558389834, 267.2381393626921], [232.22176987763007, 344.3634475343193], [161.83639068365594, 346.7443827036265], [238.8732482886364, 421.3811305357364], [161.73407689449445, 423.1529622464567]]",squat
"[[198.4731506656956, 121.80513354200336], [206.24456088409107, 113.07956374360718], [195.75340757746707, 112.31297911328734], [212.36671479476962, 119.43101783800027], [183.81288294484858, 118.13395831292485], [226.66933035900092, 167.4271513419439], [170.63818453751088, 167.48347810301118], [249.29715491629938, 193.7710663880727], [137.40943771885736, 181.68924256322785], [262.99967339529564, 169.55203102928687], [141.490008379962, 146.44895521865814], [215.14345950247593, 272.7890877118973], [174.02160836852266, 270.62591743072704], [232.0325789109585, 349.21678436025513], [160.5614867378917, 347.98848058974176], [239.65989824640033, 421.8245375429023], [161.22073542303454, 423.3130179423057]]",squat
"[[201.97732359356792, 123.10816294933804], [205.2618971485606, 115.02932709120911], [195.11653925921468, 117.32676916459495], [211.43705879576243, 122.64904212555123], [184.39412463975302, 123.70083683989401], [226.44587613936523, 178.67672815144434], [168.3150580667904, 173.126470026504], [253.87467663897795, 200.78441717520573], [134.57181919637193, 177.01596579284035], [267.1060901050013, 178.4800452155036], [170.11383665326727, 133.60756567510896], [217.1627944819397, 278.02459712831495], [174.0869811567596, 277.0682808763024], [233.92539782732294, 350.2358577355526], [162.15558161110988, 349.15958372817965], [238.47191745179111, 421.40829042684516], [160.86611678347518, 423.40493350911294]]",squat
"[[193.37041908391055, 150.69674652480288], [202.2836473528412, 142.16033733312406], [189.08110874358434, 142.05151833516396], [215.16827684430226, 153.9017782389746], [180.2373021655172, 149.96279500378392], [222.05779953954624, 195.96796298473146], [169.84529926474528, 188.85333126647063], [243.14102065786255, 219.3475176043917], [142.87095357375432, 206.6567459621945], [261.9660973796726, 191.51414655102514], [138.17830046100576, 189.07234921524778], [213.6062891716273, 284.4339537273574], [174.86621832897163, 281.3063530317215], [235.12130665927816, 354.1687134645585], [159.72588067243106, 356.0140593879684], [238.53305174258546, 418.75377464690973], [160.81425206824798, 422.7241309913429]]",squat
"[[199.54235681764428, 166.12981863923977], [205.24595234845137, 160.8159309117561], [194.14363036284576, 160.3403225262299], [215.8301981967601, 169.2497110664225], [182.04149238285058, 167.07726966070783], [222.88806027037688, 206.25348844548026], [165.71542756968873, 208.98439482690887], [244.7874491527026, 225.46252639278802], [132.87231053483214, 207.72333402891417], [260.8083677391005, 204.36043947501392], [141.46403810338518, 175.35736060192085], [215.77495547193502, 297.95361779583715], [176.27493705670204, 297.9609832446441], [235.33369919862173, 358.9509281943593], [159.18351458908367, 360.69802732328867], [238.69778609325385, 419.4113162351993], [160.4214021916697, 422.8377094387761]]",squat
"[[200.0120352186929, 187.02901376260294], [206.2104174600074, 179.9840847816388], [192.91006155668327, 180.5182682996976], [215.26768499996956, 185.58980025769273], [183.0712058687904, 183.04236366446452], [225.21877536654722, 225.2896684618849], [170.26636332831117, 225.4916823579467], [246.42014652180822, 242.7119643673332], [150.90742924109318, 239.91440784906402], [261.8150606968299, 220.25227497124624], [133.67535146011386, 220.8078527153158], [216.06316239323291, 307.2817989793488], [175.16556499901532, 305.17369000678747], [236.32738273009937, 363.3442274498097], [156.55715450675473, 365.7751697156261], [239.68192990753113, 423.9691954392653], [160.74969069625632, 423.69078499363764]]",squat
"[[199.61272486971532, 201.63851257669208], [204.54424185961054, 195.63050279994022], [192.7949207488316, 195.51934174837046], [211.52676564492208, 198.17128622606242], [178.65069839414093, 199.22504928776232], [223.5152686707939, 237.30998376303057], [168.57721081890338, 236.22505977099254], [244.90075002341163, 259.46412215361727], [151.0222201040034, 265.4107570524275], [252.58085088273842, 252.27542329974582], [138.47968682429897, 241.15078860657627], [215.85294164391914, 315.50292909269274], [175.84928603777024, 311.6858674681856], [235.99760101143883, 366.0064924763915], [154.9895766371253, 368.9580040513354], [239.8191509524403, 425.3059459575249], [161.02058872611508, 422.7091725799497]]",squat
"[[200.6508216045007, 217.18877962869817], [206.71729188946827, 210.16831110520076], [194.1395301580925, 210.13308562756578], [214.3577151387744, 213.90689088500216], [180.9788146782318, 212.6903722291181], [226.4849311844475, 248.34184091453], [168.69220218142948, 248.11765309926628], [244.76719596529702, 265.3066645417045], [149.53563912246926, 273.62077598016623], [259.6147744422643, 251.32419463254806], [140.098432493309, 249.15198526362622], [217.84347902960192, 317.42739033054664], [177.84565352600478, 316.43725234604676], [236.6604678596132, 368.1144404560018], [154.95210179667959, 369.4094305474644], [239.14076186515192, 428.5589099673868], [161.31076842484504, 423.5841033364532]]",squat
"[[202.24192137529846, 231.23230545039982], [206.36831251846283, 224.41418800433314], [195.06381306479727, 225.59769634397512], [212.21569124725406, 226.22703762411328], [181.20978131363646, 228.30031071779882], [228.0352715395097, 262.058577022037], [169.15333072757522, 262.0651558382348], [253.72288182470754, 276.59222886369037], [149.2443431687702, 289.41763364351715], [261.14626386805037, 251.51695679726078], [139.26097509023307, 261.9651355267562], [217.27943816948334, 328.9053935766716], [176.70415989326588, 327.38417795938665], [236.02278192920647, 368.50698301549266], [156.07939242325307, 368.6683158121089], [239.22039565326273, 425.89801711005134], [161.45349341965516, 423.1736288249121]]",squat
"[[201.5645445756258, 243.66332389212945], [206.47832013960937, 236.12870644630863], [194.71206833567788, 237.02601186946623], [214.52483417090656, 236.67280217961812], [182.97880355137056, 238.15849020674423], [227.1549131667044, 272.1246706472861], [167.00777783215418, 267.4496134204825], [251.71732654690496, 284.7433794065226], [151.99498971633753, 292.49712880584656], [263.3119583625556, 270.65897285318675], [141.1685700723882, 268.5089763137754], [216.30822001276792, 337.08808972285345], [174.3790751435405, 334.72248546298977], [238.30855908859795, 370.63870063194867], [154.6043378151876, 372.79938610576545], [239.0642983997686, 421.9156501199005], [161.53109841931635, 422.59762639067526]]",squat
"[[201.34129692759683, 254.19775314489672], [207.16516490785597, 246.81000798754783], [193.92099697723708, 247.26811664763707], [214.5417029049689, 248.2176580448904], [180.81419681065296, 249.4330316967875], [230.16740899076086, 281.77832565783467], [167.71065817057715, 283.16600010449577], [255.29243544580535, 290.1089959729486], [141.9698245312221, 286.35162821430674], [263.5193728607559, 279.71187004676233], [140.8275497182739, 240.58920876152055], [217.21937651445862, 340.96050064182083], [176.70515520409091, 339.67971355652367], [238.6929597279634, 370.84047115270414], [152.89713389660366, 373.41642231058927], [235.61043129641402, 420.6180195798497], [161.58543951546082, 423.5358238220215]]",squat
"[[200.55267679468264, 261.92053291257355], [206.08478871303885, 254.03868383776376], [193.00946425995065, 255.436662328962], [215.09317251352164, 254.1942755050818], [182.72545729258454, 256.2729990160143], [231.81759536638083, 283.84350639866693], [168.0644217746917, 287.9483694841857], [253.5091933490333, 301.32109484404884], [141.94726547431551, 294.8013353248644], [263.59871221927, 290.991360828931], [141.1794550453551, 276.32355243896995], [218.2422398033856, 344.47939034063455], [176.97264498831578, 344.6817328677108], [238.07897884979567, 371.562414506369], [152.37428244830664, 374.9677098962225], [235.7303672421747, 423.4449947698201], [161.37876926985203, 424.40366001486035]]",squat
"[[200.67547624175614, 263.04672488055957], [206.00170553845825, 255.2443998023527], [193.3410767458085, 256.47479134636956], [215.34405230484487, 255.4213668601181], [182.38139796901393, 256.8612792635658], [228.3729798084981, 284.3695460139094], [169.10121792815085, 288.47291910722697], [246.48838875943065, 308.68553966593595], [143.1149098085019, 298.19531859578314], [262.35935866460983, 294.3437337379694], [142.27113208255253, 280.85737862854637], [217.42067812881947, 347.1015486053023], [176.41281040691288, 346.18716725688466], [237.2946387269145, 372.62053450031243], [151.35488688574017, 372.87857973649943], [236.8748252456253, 425.4640630773596], [161.2752663618314, 424.93199310778584]]",squat
"[[200.55462980716493, 255.94509564913238], [206.80314389187185, 249.41024264773807], [193.58092286234836, 249.8186135242486], [216.11020272586055, 250.754091695044], [182.51348582721798, 253.08575303043995], [229.6137051374154, 284.42616670890067], [169.73192899985523, 284.8487376175403], [255.20663053231033, 305.6628139004142], [145.03814177800612, 297.44209184963836], [263.7627935211277, 291.2486575993084], [140.08411349972667, 276.97214416059785], [218.58566070049073, 347.5323427243937], [175.91996004576495, 344.22594494730424], [237.91452802392402, 372.79305041703765], [151.6000416571286, 374.51160077989226], [237.177734811192, 424.12381905775806], [161.4421846465113, 424.6116011653274]]",squat
"[[200.6474366554847, 243.52935743431044], [205.82885008591873, 237.14952855496796], [194.21923581874793, 237.62057030770984], [213.05850736812346, 240.83736532691117], [183.57755934622085, 242.03724375385752], [227.19518954937277, 275.4157387541139], [170.6530631455959, 272.39004043928054], [256.45573173887766, 287.06745694927764], [151.8715503557804, 291.49571030154794], [263.3018359820709, 270.9715634026795], [141.6619056971306, 252.78642023923246], [218.51745018592248, 341.63722972116454], [175.5771646876345, 337.24022258592], [239.542214141814, 371.74485478232657], [152.68251355621274, 373.50726821566326], [238.2522110136036, 422.1371087611589], [161.30707665441437, 423.82531750970475]]",squat
"[[202.59895964124843, 228.56282840895307], [207.64004911553587, 223.45390637054763], [197.1984685334743, 222.8922189645113], [214.43109155444742, 227.23438189579892], [184.54758293167717, 226.6380464708483], [230.04382266324177, 264.9577457047302], [171.82281359317645, 260.08754559713196], [262.71331632459487, 272.531048423783], [146.29640896454177, 285.4132880292167], [260.7467164616575, 257.330498923383], [140.2220735926638, 260.4344416556884], [217.950385722202, 330.5346130581259], [175.4189747039097, 328.42621783456786], [240.4476451278972, 371.04804253132085], [153.87113971670553, 372.21087884010745], [239.41222595325877, 422.3055343865853], [161.00955207729538, 423.9570960681305]]",squat
"[[204.5756486745981, 207.66362083181275], [208.63198639201525, 201.52378813392656], [198.23226524737672, 202.14915548193727], [213.3983227418515, 205.8508153269048], [184.97429865561503, 207.313935127179], [224.49516010879233, 244.4116132422941], [170.51909420941328, 244.03157898393343], [246.47400136301275, 264.7063573531946], [151.59463981580834, 266.74997719806345], [260.4239809785712, 245.8436751811767], [167.0397896776576, 256.9603503617824], [217.7465343673611, 317.766824036279], [175.88285002044233, 315.8675409899928], [239.08262738566884, 369.88173750482827], [153.75681082077185, 370.6366460685175], [239.3842467151412, 424.6092110314637], [160.37516732721468, 424.5108983125112]]",squat
"[[199.8496186336708, 193.15894676097466], [205.72236917618656, 187.14768970830525], [193.93700472778195, 186.7901213203795], [212.88900117616396, 192.381327464526], [183.29739025377683, 192.632896736605], [225.25797415671875, 233.78834636444364], [170.02129430830357, 231.11001468745687], [254.23005712751046, 247.81765412392093], [142.2150447314098, 235.71450249321], [268.41662827251855, 204.67547914342424], [141.25074269617917, 226.35239424675765], [217.1585495407517, 313.62540806157676], [175.74288195730992, 311.32100773452476], [238.0844966785328, 368.3689555110654], [154.92701084351094, 368.3281207530761], [240.2423949846359, 422.1166245902651], [161.18744406035933, 422.3656733665546]]",squat
"[[202.51302932255481, 172.51143683514823], [207.4487244017159, 165.58923369385846], [195.23996424526288, 166.0770088465199], [212.5578858500459, 171.88270671947583], [184.1755567618071, 174.90177392463923], [225.56601542197245, 217.58516117341802], [171.36266127445595, 217.55173102238075], [247.04606914718534, 238.228368164348], [149.08072358605273, 234.0568758841612], [264.12313321524005, 212.03744237983054], [138.5398981724856, 215.17248708839972], [215.27206674682873, 304.4761595260081], [174.2309458290465, 302.803908960735], [237.14153434531357, 363.7179768258965], [157.17787355990023, 365.03077699587897], [240.43321014689806, 419.45932610367043], [160.72256054551093, 423.690568880331]]",squat
"[[194.19027713133244, 156.80848436890918], [200.88432695166733, 150.96371188728824], [189.82154663783845, 150.08772633923314], [215.4697202099584, 159.05175238785773], [177.33195517018532, 152.070096029809], [223.89047309415506, 200.03636128689297], [171.9232170596688, 198.00483858263172], [237.58693593951125, 224.9609229470489], [143.8424314629759, 219.90116420753782], [260.87228473655404, 199.60403051653302], [134.96318527665804, 193.06272032850745], [213.3215638555261, 291.6415302768319], [175.68290258395697, 289.39068887436963], [236.63587728805703, 357.8177663243982], [157.84643197010064, 359.35305012486833], [239.13081420930163, 417.83358996226735], [160.91082596729302, 422.17372707914166]]",squat
"[[195.77449027317232, 148.07794099042422], [201.79406248358333, 141.1942900342406], [189.71553909555544, 140.8350561859702], [208.7900425441052, 147.92298576688074], [181.35025000621772, 154.11571455100966], [224.5888878550698, 185.64800908808402], [175.3832010122446, 181.42734495864838], [257.3976923175265, 207.21733545315243], [138.35651611835695, 185.25046271246833], [264.3909677398428, 182.96867695766775], [140.0072693576932, 164.41629966430506], [218.53772320023694, 282.7594116670922], [175.45805254993718, 279.9843314283851], [237.30087627244345, 355.2932977180719], [159.40448301002044, 353.38514807814124], [239.65252065361167, 415.4590965556504], [160.8319966560094, 420.6065814361255]]",squat
"[[198.53119914596147, 115.1192659152025], [204.4885193235909, 107.17563371400576], [192.64946658001622, 106.76952756616033], [220.76336311451365, 115.422179446151], [178.26528311271431, 114.42368045418279], [212.78368856703665, 164.68450780222173], [164.56059197626095, 163.86520292555716], [242.50030021905405, 197.38790151235222], [138.43444974903258, 166.43042523189297], [263.18805852204, 164.42621274698303], [162.89693996960804, 126.55924808954252], [218.12513315751994, 273.0664631928823], [173.63286315775215, 270.3820538867784], [236.0800286588451, 347.55077481022005], [159.84052382487022, 347.06216443353287], [239.3655018598275, 416.76388361845596], [161.0888721045734, 420.48774588380684]]",squat
