keypoints,label
"[[208.4101817711971, 160.77293774690054], [214.23628027870353, 154.83072046926264], [203.4936332900906, 155.25023109451897], [223.4553864492944, 158.1053902354409], [196.41612175844315, 156.2005625940906], [233.0427482383415, 190.67851421491025], [184.1118172151879, 181.82178743168123], [246.98088620160078, 153.3221990303785], [167.09169726857525, 143.88015612247332], [254.1241477284263, 105.22327651105155], [163.34793275210566, 102.86294472192776], [219.3271157151696, 278.07279138703854], [189.73251291223477, 282.7495785116406], [218.88542274427513, 354.80121763233336], [189.74414932504763, 352.97722826380743], [224.66777516006186, 417.38965555932566], [184.74388122558594, 420.1876229902811]]",ohp
"[[208.08224568991554, 160.80520455406014], [213.5799362357094, 155.21277112425489], [203.5522170968958, 155.3380048200643], [223.7777144894035, 156.77130197536923], [195.9201657598579, 155.1600384860921], [235.47038020810072, 186.47893699439797], [180.3828673650222, 176.55767075980776], [247.9602343822963, 138.76009086561302], [171.60295349644525, 140.67064352689812], [250.86426288818868, 100.62080931514812], [164.47621943301323, 101.27789290184292], [218.31403997980385, 279.5901526532401], [188.89210179541067, 283.6821113951241], [218.9982130720809, 354.42912008559136], [189.52131469631394, 352.8975468911153], [224.4518720186674, 417.2072361016224], [184.68970816249413, 419.6717902677223]]",ohp
"[[208.60816237832307, 161.03493399035162], [213.5387319537062, 154.66772146879265], [203.76264478957083, 155.19790589933336], [223.10976674799613, 156.1664969906242], [195.9158568768888, 155.42856620899605], [235.1695252059651, 186.36555185932627], [181.353231973311, 179.7342934876123], [248.8671409860718, 139.77492475212242], [171.4200487751475, 145.2533341247178], [250.64735749655108, 99.28061808469143], [164.3181073938239, 101.4544330614768], [218.5437505805319, 280.65017057803465], [189.71208723072203, 281.4924711992736], [219.04741552912026, 355.3755893033161], [189.65443157108808, 353.3989892432199], [224.9223804275608, 417.55890598416084], [184.4235299282907, 420.0227701738322]]",ohp
"[[208.36628301227913, 160.85970872653002], [213.47512227334005, 154.66820028864174], [203.30764622797344, 155.0429992517166], [223.3105161829451, 156.74146743425462], [195.44133252760477, 155.05046903963148], [233.4368447008351, 181.92673819972177], [184.13611905738372, 180.6368242926013], [249.20719428270624, 138.95939987563295], [170.65037808646284, 142.76926928894932], [251.4039870359298, 99.37271011098755], [164.4678518578813, 100.82854519514929], [218.39622945646735, 280.39348745048665], [189.6342408384454, 281.2715201268821], [218.79637117445347, 355.97305139236295], [189.69395453121956, 354.17261341753226], [224.67256335855276, 417.4736324318234], [184.69993686477758, 420.01976639713916]]",ohp
"[[208.74143390298633, 161.48732258723334], [213.5458676582067, 154.77356147369576], [203.5060543528218, 155.4490890423622], [223.25295569247368, 156.0122654492543], [195.17041491867352, 155.4287803396118], [234.35370143882452, 186.11360835434246], [184.59483045550246, 181.26525799598616], [248.82001341504517, 138.98642246539777], [170.81555209883535, 143.4692156785739], [250.26417869044442, 99.42458461575102], [164.5583029596325, 100.95749178943912], [218.6653698308552, 279.18297932202506], [189.79387422113558, 280.1159682244124], [218.84283057865136, 355.8382482389898], [189.82881617397382, 353.6281962404628], [224.18082627833758, 417.5471882810216], [184.73910492324038, 419.39845650210947]]",ohp
"[[208.9324830227731, 161.51610778919624], [213.9047535442265, 154.8123706651081], [203.6294850391063, 155.4743118444748], [223.64521819687684, 156.2051535148383], [195.33872554802846, 155.56504374482282], [233.44108604839587, 185.86681092355457], [184.02801085410644, 180.92857923924058], [247.35073438553206, 138.5287053867586], [170.14742740226635, 142.0618313018101], [250.4515400051823, 99.97418900785229], [164.11218499443387, 100.17780346211178], [218.64450002658393, 279.69555448345733], [190.13723563751412, 280.6553751416117], [218.63136668215176, 355.3734400663951], [189.85767721386313, 353.11817974161954], [223.95448625211657, 417.1022327922734], [184.40441282276305, 418.7363170536541]]",ohp
"[[207.85307140707226, 160.7147274294911], [212.829502605351, 154.20502783602836], [202.62213283665713, 154.66288667706593], [222.9102327025606, 155.48109066461575], [194.87539398447146, 154.46361930355462], [234.45142034185653, 180.1388526408935], [183.29547993110768, 180.33358064362017], [248.95993389359631, 139.85733529881975], [170.43557310798312, 139.8189479248935], [250.6377880389874, 100.65705724168964], [164.0678770576842, 99.43411974797874], [218.72749447574736, 282.66148259882624], [189.86062051848415, 279.807604276217], [218.60681303821335, 355.88888616423105], [189.17883557737989, 353.99778270919705], [224.58948464502666, 416.4612962401583], [184.54663718812432, 418.1093862299612]]",ohp
"[[207.04141476050236, 159.8086649563605], [212.33429779877534, 153.4815508709628], [201.62190444256314, 153.87499307644345], [222.52754262975745, 155.16225612584867], [194.1817743614657, 153.92239723284874], [234.3976710789417, 181.25600477761887], [183.15580530622645, 180.50960493186903], [249.12132889713916, 139.00046140389236], [169.93175920974193, 138.9031772058372], [249.94347447417135, 100.83374548354912], [163.43302835793605, 97.62575894036561], [218.70305483653493, 281.54975113898456], [188.6112139775203, 281.88939302726004], [218.60880365986338, 355.63959351696246], [189.17491480615183, 353.7246402732548], [224.36195302158285, 415.9966109943985], [184.1109051773801, 418.16126730238824]]",ohp
"[[207.74307766476196, 159.60883796834648], [212.8122908657653, 153.54255232146772], [202.43962415786396, 153.97032283695722], [222.6255282047137, 155.6186041564307], [194.76525897543544, 154.0083488654694], [234.44974620723923, 178.6400830671346], [183.85799709328, 180.28334520462894], [249.5035698904565, 136.8674503294693], [170.07394664748543, 139.06771774847147], [249.65494140022264, 99.51440113250035], [163.4347332242621, 98.02275970423297], [219.1976162599179, 281.3813225395219], [188.21017112652626, 281.98524225278607], [218.52565951753803, 355.8688619776228], [188.73073454954024, 354.28221458704706], [224.47070163401648, 416.2360764342881], [183.98528386550237, 417.95922911836306]]",ohp
"[[206.9346523086643, 161.05130804303778], [212.71678365441718, 154.84342059573612], [201.71297513521637, 154.85261036799506], [223.93584994912894, 156.93357927635654], [194.36257990878735, 154.66216101220147], [234.6608554499065, 181.10943831921617], [183.5496926258111, 181.34823856631337], [249.49933288003206, 137.80563487332478], [170.4879352307865, 139.15123612370164], [252.35192047087418, 99.23610023054412], [162.88236694375593, 97.40053095589558], [217.4561177370702, 279.75022520196165], [189.17468778804533, 279.5222613519046], [218.56028523117988, 355.8240938087511], [188.66478430258263, 354.1078428716521], [224.06295927051696, 416.60044545195456], [184.38106465488363, 417.7636029566648]]",ohp
