keypoints,label
"[[187.4962061209887, 142.53296624102364], [192.32862456672655, 137.226888394901], [182.36230862115872, 137.27589109583357], [199.15709872255704, 138.3845979607279], [176.4531502356896, 139.3452622538545], [213.05541040495876, 167.76928931412726], [167.65440799094537, 172.9447906081741], [221.53233292196992, 216.73499323474147], [155.77967895539535, 217.52877047056964], [198.3236441245446, 230.36666149409052], [169.24199815103765, 229.18437151799827], [204.4848449017055, 271.0208020438276], [172.96361873650503, 273.1558840388816], [203.6858702895547, 345.84213938881607], [171.49121349913665, 339.79004088657564], [202.3471388152632, 407.83813639143153], [171.85723955071145, 392.95262903780554]]",nothing
"[[187.63865056503838, 142.65798184083556], [192.4075009669187, 137.28505013638377], [182.34399747947646, 137.31512805280468], [199.25704902026362, 138.2646600322763], [176.40180944652914, 139.23464198122403], [213.19359206360244, 167.46582632996686], [167.513715997803, 172.97415029482138], [222.5966562600245, 216.00909044737628], [156.1820789583012, 217.03126574256564], [198.2412895888648, 230.32889742861173], [168.7291394648086, 229.08545804370715], [204.32223649134013, 271.650479390071], [173.12006246523154, 273.5884467182437], [204.00320764886615, 346.7474063072284], [171.64865452137906, 339.96398285372095], [202.4842542818827, 407.32998015231254], [172.15963262530227, 392.3027783074647]]",nothing
"[[187.6405331300351, 142.61705315286554], [192.46203636677004, 137.26653378619474], [182.96760233920728, 137.63228920046356], [199.10397834440775, 138.28963400668266], [176.44789114811317, 139.18317925657405], [212.8490083182924, 167.53422011952392], [167.6454783229471, 173.00200511908582], [222.18215391194747, 216.12247954782976], [158.7109694609771, 216.10272897256388], [197.87525610219913, 230.20998579053028], [167.7160707927791, 229.81278291611068], [204.23148674677415, 271.64772245839333], [173.33105894235464, 273.5947769545716], [204.04399804414683, 346.62492260367856], [171.94531018421705, 340.0376076014275], [202.52202330408872, 407.12957273154154], [171.78238156927353, 392.35769636665714]]",nothing
"[[187.53731225979305, 142.5312482393705], [192.3175408289983, 137.1630655752646], [182.3885713446413, 136.97928004354054], [199.0068072836513, 138.130738680675], [176.47290279364637, 138.9981956838818], [213.01551370759518, 167.4759742375967], [167.49604737188614, 173.06961388697002], [221.7745661983371, 216.30911519770316], [155.88929598643725, 217.71400237529542], [197.9631616766884, 230.7775572035268], [167.89551485105267, 228.8475262152182], [204.44429986442202, 271.11645993968307], [172.82546929658824, 272.66998102659994], [204.0164569807152, 346.6033975200693], [171.8937398985865, 339.92868996459583], [202.50551641111315, 407.22255151633664], [171.69247496400703, 392.4991365777728]]",nothing
"[[187.22445355135787, 142.70018936442736], [192.06644244600483, 137.3843740276884], [182.1728972040442, 137.38668088853484], [198.9636455900704, 138.43826246360732], [176.59380133583244, 139.3646172822885], [212.75939366425894, 167.76185967570285], [167.61914199206538, 172.91236766410717], [221.92036733805762, 216.84139929789268], [155.64940426800703, 218.16321271868605], [197.89065516664184, 231.19555701832763], [167.20340306446607, 228.87564820707962], [204.16154683008017, 270.69287438898226], [172.3524691409232, 272.28995370765733], [203.63425688039737, 345.04642605533724], [171.93811549466267, 338.99256196686235], [202.22765888840644, 406.8609894932928], [172.0310878357124, 392.5137792456423]]",nothing
"[[187.16473192782016, 143.1385286136873], [192.02909697613944, 137.69354542674742], [182.01202662224085, 137.88560175350452], [198.97770881652832, 138.77947365171946], [176.42346538773694, 139.76156488525646], [212.71057584925154, 168.15103351945936], [167.64109583257886, 173.04066263464534], [221.9625510693588, 217.34255316847327], [156.0378550491809, 217.83658917877136], [198.07851165842862, 232.1086325169601], [168.58136207794698, 229.08032907022013], [204.2171340474468, 271.19755546664993], [172.7019015567962, 272.09681185763986], [203.66789397479593, 345.7508612571288], [172.1037876581204, 339.61671603196874], [202.33286468006222, 407.44435365879116], [171.61961008258274, 393.5897176825827]]",nothing
"[[187.33223361929342, 143.6094375261398], [192.16453954732344, 138.11353834156188], [182.21481228073026, 138.45665142590687], [199.02848614972248, 138.88014825119052], [176.483250457383, 140.02190806018092], [212.8125109444537, 167.90682052624203], [167.57214924401902, 172.89290160498354], [221.99770318743097, 217.8372206658187], [155.4320716064834, 217.45695244993342], [197.64930493122824, 232.71013049722464], [169.45194528900907, 228.75475263892986], [204.23277698286856, 271.0346922805057], [172.26993864142722, 271.65030887865476], [203.67169702375259, 344.9130335865299], [172.03770903192788, 339.35680359663934], [202.50382368876882, 407.3461955897278], [171.5646895450267, 393.5237139029711]]",nothing
"[[187.41597851695738, 143.91970684027723], [192.22352856657858, 138.3034860765612], [182.1908693055849, 138.8277928199689], [199.03398910827795, 138.64007759490778], [176.28812889051537, 139.84466788674592], [212.56258383610145, 167.29611077824154], [167.6930040430874, 172.79123813843282], [221.88172865806152, 216.79095964174013], [157.74926028975332, 215.84453701725127], [197.57753994757323, 232.7590458280951], [169.92187425649092, 229.04141529186353], [204.449912366649, 272.0734220532519], [172.64917932776058, 272.78979008014386], [203.7955634063594, 346.34478027756154], [171.8688774505425, 340.21631496611855], [202.36580510645052, 407.4138261672117], [171.73316275503433, 394.3844074518914]]",nothing
"[[186.34629398274572, 144.6764087478733], [191.35559621323173, 138.83835461432128], [181.30915675490414, 140.01872931101715], [198.98168671403755, 138.65909655723652], [176.0403282181389, 140.31010903340615], [212.76068737006239, 167.6225449092175], [167.67740336376517, 172.90527012640624], [222.2937288502398, 217.16254565423344], [158.37986404831346, 215.72134351036405], [196.90835525488905, 231.65954001975902], [169.29388393235556, 230.31540843900177], [204.68880233050882, 272.7950580898293], [172.46226610116307, 273.1510725437727], [203.95424608876948, 346.845010214189], [172.11148198577817, 340.25744291452264], [202.14379279876204, 407.2207537113753], [171.59582473136285, 393.8101066621079]]",nothing
"[[186.2950781031111, 145.11959964173252], [191.40428862304054, 139.07271859055993], [181.21767143201927, 140.464538348192], [199.13644961656505, 138.43941391133964], [175.9537104013804, 140.45751119601752], [212.85855100952912, 167.54308807626833], [167.74926413617362, 172.98288850923092], [221.7240155114949, 217.62817366950975], [156.43485816749367, 217.66777197189492], [196.8408342210766, 231.6108793330044], [169.0333729722148, 230.14163549625454], [204.53598543908643, 272.1434387992177], [172.59438320405766, 272.7876844624224], [203.70860283191388, 345.13395789259437], [171.8583815806621, 339.9597448519511], [202.39598240525214, 406.7830142261085], [171.35923221056774, 393.8319271666592]]",nothing
"[[186.21524802860253, 145.81199891849764], [191.2236302905172, 139.72098911626424], [181.16941174449644, 140.99366897852656], [198.91278845356806, 138.39110663923555], [175.94426981872434, 140.67047004144555], [212.67331414807612, 168.1200624007941], [167.6112166809193, 173.13922418130412], [221.55471155400585, 217.60737722480124], [156.12532938840238, 218.68627036683526], [196.60222827768624, 230.483631334285], [167.94708055171054, 229.85822445637473], [204.14973891450563, 271.9647795147807], [172.69649327173056, 273.09623230519765], [203.66660869542875, 345.4213965211738], [171.88211339922805, 339.45843682715406], [202.37604347435206, 407.42550124249686], [171.22373015865716, 392.172951212544]]",nothing
"[[186.45539650550256, 147.55503402678238], [191.45505344049846, 141.2720278741912], [181.38656992922208, 141.96849612832813], [198.90735588053906, 138.158692143811], [175.5410469991006, 140.68722576212735], [212.90130476446015, 167.33314422212868], [167.53701794420112, 173.1850411936548], [220.97656285688439, 216.92198279493812], [155.39347258030503, 219.82797218211724], [196.03398683908824, 232.22155692423703], [166.91789966611012, 229.24052925466748], [203.75653116222233, 270.94870198541275], [172.0371162073528, 272.3185882251129], [203.5814974759076, 345.0595633651512], [171.76674061654265, 338.4863527301939], [202.11990236492514, 408.4399504869743], [171.5859147466394, 391.52235152072075]]",nothing
"[[184.34388820941632, 150.1688808512539], [189.71384587753838, 143.65334718985767], [180.19568548380957, 144.0925568404168], [198.80594111777643, 139.2454030360105], [175.00235186792958, 141.24164065799198], [213.21434389776599, 167.89153112938897], [167.26758902633017, 173.85803240500468], [221.59914068273596, 217.77343849134544], [154.9675687682852, 220.19567806854567], [196.39074108456873, 232.0286218936627], [167.62836608966026, 228.84233379562284], [204.105479801519, 270.92150640586806], [172.12703768280093, 271.9452163038036], [203.84203173266627, 344.97106794012313], [171.65409254680802, 338.65400262781094], [202.3484511087937, 408.1088252474018], [171.56466971811784, 393.62458528451265]]",nothing
"[[185.7697859623328, 151.00013193618236], [189.63501210520025, 145.24469554052533], [179.8119515242547, 145.55609597981348], [198.98419816379985, 140.41841699279024], [174.61741144097024, 142.06566979136636], [213.45277932974008, 167.77648598637253], [166.9972565590468, 174.02728976925795], [221.64679366684754, 218.40256117981338], [155.1363740790163, 220.78834105430175], [197.3284745662475, 231.29973354557697], [169.181865119141, 228.17648919357333], [204.21343335490712, 271.4052111096293], [172.63624821779882, 272.51748285273754], [203.95008888165322, 343.6034285848701], [171.72094789215532, 337.7199247324541], [201.9964359902047, 408.29131806466785], [171.5600158469345, 392.5224688841251]]",nothing
"[[185.45198638820847, 151.745748619032], [189.39879233029183, 145.96482770606536], [179.7116432269249, 146.19391574185505], [199.02244674936404, 141.2340608307329], [174.82022882251383, 142.38930839015146], [213.58151346630962, 168.80864908690265], [166.7708399513903, 174.14855560493075], [221.9118219403368, 218.0259054267233], [154.5903836367284, 220.3353279097908], [197.53470316746132, 231.62899431220708], [168.55082392940403, 228.25209663216637], [204.15259051967314, 270.6866878977437], [172.54592276908258, 271.9019589453874], [203.72699055503165, 344.0312675031952], [171.85320675744833, 338.6038083296556], [202.2921942375802, 408.26816618318617], [171.14772469486863, 392.0680514987938]]",nothing
"[[185.71298682516183, 151.9677881887202], [189.68234488473365, 146.03489203661246], [180.29873782532627, 146.4528898687224], [198.9434999636454, 141.0068841089578], [174.7178198641898, 142.36416093029254], [213.26247272769032, 168.669090945111], [166.59431775989256, 174.32209161611704], [221.32331070929706, 217.9741026705863], [153.99067813294346, 222.54372436142762], [197.99314442394677, 232.1218182787826], [168.7064193142675, 228.52896305726622], [203.94669996725548, 270.74920957648584], [171.92326018319557, 272.1844527428958], [203.53674169885394, 343.9344080966624], [171.78324800519093, 338.51502838848535], [202.00150003056518, 407.92070555339984], [171.26751441717644, 391.5250311274539]]",nothing
"[[185.20396861117993, 152.5358152488661], [189.0947159511384, 146.6164499707133], [179.7167585694121, 147.06437553040948], [198.81809563250155, 141.73689404049435], [174.67071905949012, 142.73132157672717], [213.4795654836167, 168.77038860519315], [166.50627316469462, 174.376349934917], [221.30789627899995, 218.78067024532328], [154.05193733326362, 222.92597130281763], [196.81570064005388, 231.483093170515], [169.47199376358066, 227.88436050970193], [204.3778638581972, 271.6235484997597], [171.68594199753602, 273.35412388284095], [203.58817493097698, 344.6663303335591], [171.65332078438044, 339.09094457566863], [201.8661806340525, 408.40368508796934], [171.56141760939124, 393.03045560317327]]",nothing
