keypoints,label
"[[199.01258329591732, 183.34173214410794], [205.69396663356474, 176.2270094699027], [193.42020445207055, 176.03056049148657], [213.55018595895748, 179.95746715648755], [183.14135743773653, 178.37508453400864], [226.18587200458234, 216.11630445706373], [174.53782672445888, 216.62022913815824], [248.9410279446481, 236.0958002213381], [148.3675159684338, 241.08556997255576], [263.31992853208294, 205.6221758749282], [136.8338345489978, 213.27276190204583], [218.3912519109968, 305.6145561955823], [174.02481933641334, 302.3964915107045], [238.90258120895672, 363.01568094757147], [156.06552746588378, 365.870950166562], [239.81778785245584, 421.51480851203144], [161.27801536274552, 424.3596745132161]]",squat
"[[197.37061740454914, 195.6533458773163], [203.73794070896142, 189.8286506192848], [191.59304129110802, 189.11561053904575], [212.15996573719812, 189.6303835133257], [184.52754982296, 189.70090287143128], [224.6242664955758, 224.4199913405579], [173.90931619180216, 226.0601148783789], [251.76304244202043, 247.819434580337], [155.31025706110773, 261.5031298877296], [265.1362541807417, 211.71981430846787], [138.63406211075812, 232.1314869328497], [215.7147798121843, 310.8072826123783], [175.23408877874363, 308.1169009456516], [238.37410189257838, 364.46921418957305], [154.12917603078355, 367.7379220042556], [240.00246559507883, 423.74169157349394], [161.88991342413698, 423.14716684099545]]",squat
"[[202.06596350719428, 207.3190004067213], [207.1900813842266, 200.90388421457178], [195.60587579643902, 200.86539597124667], [214.09011035847814, 202.876343796506], [183.45893197644526, 203.73824827388518], [227.64281126169058, 236.37350036795573], [171.9946935617998, 237.87120969776305], [253.89565350855713, 253.0213770400462], [140.32722262979297, 245.57513556212746], [266.7784213152348, 219.07116420055874], [141.20189216677215, 211.35344673838785], [216.78442270988737, 314.7658806085091], [175.21934648065707, 314.37113081838885], [237.97161564261899, 365.63892352729727], [154.55149612902605, 369.6427719508784], [239.59078560747872, 424.90701566367045], [161.49429075435393, 423.6257904036873]]",squat
"[[198.8496400586285, 230.8332350050833], [204.75710157049423, 224.45071610988055], [193.06893358607303, 224.312592940618], [212.23172031172598, 221.40943285333393], [183.84583923276398, 221.15293510738383], [228.25449271410272, 251.08007284311148], [173.97153650152956, 250.74664569941976], [250.03956955336733, 272.46807171748236], [150.5475767932662, 278.4759557172811], [262.38562733616504, 252.07421586320208], [140.62131021226023, 257.6604117474784], [216.3979318186548, 315.94440198489883], [176.69184044344263, 315.7515496077508], [237.65419823216303, 365.9742918415402], [155.13836073528458, 370.59146450859595], [239.67041741289864, 426.2718286930648], [161.73465881426964, 423.7024293372141]]",squat
"[[199.59329400432304, 240.5757869355644], [206.67538870892753, 233.13460169116078], [193.32025105640943, 233.36342262131262], [215.3574850356009, 227.4921555033345], [184.1442927005633, 227.4012377257159], [229.67817976668076, 256.4169245301562], [170.2857024952181, 260.194635688639], [258.6819962007836, 276.3551733845733], [152.37996880576912, 292.5827290065076], [267.7859821339407, 265.1062487564563], [140.12240818285397, 262.1600142139903], [217.70526465655863, 324.5882720312805], [178.18344952906492, 323.796037328962], [238.52317695062524, 367.0160577103899], [153.27076703743728, 372.3938529555862], [239.7890646095831, 421.67908337408693], [161.4121830636895, 424.068772123658]]",squat
"[[200.05044935894608, 249.91301439408207], [206.8776261533868, 242.4455739852049], [193.2635996297095, 242.3517847755099], [215.54700450936872, 237.34973621963218], [183.4976747477129, 238.22903187012227], [229.6788087753645, 265.9326616264183], [169.18537795171918, 267.8320235621161], [258.1100880232274, 277.59483599117544], [147.2025423188715, 291.5265079347607], [262.98448796579595, 263.3758614811729], [139.58995654528454, 259.6866945714812], [219.22598162708562, 336.42769752074184], [175.9170197151803, 333.8454099306198], [242.01386485426937, 369.2918906836401], [152.9269763684818, 374.75951149161295], [238.83938244127683, 420.44008100354995], [161.64713788181234, 424.3052119772548]]",squat
"[[201.0027653462178, 256.7406374798495], [208.55414991319304, 249.72773093939324], [194.1944179812489, 249.84575953652111], [216.7329490804375, 247.83377340082816], [184.31021418740002, 244.48277003551968], [232.08721140070418, 272.96696730314324], [174.22902162754116, 277.91786392116745], [258.72645209584067, 287.26159609281103], [144.52666007059776, 302.02541430625996], [262.8860624812993, 272.19311958043346], [139.4062820442501, 278.4499755272499], [219.78187759304245, 339.56113872805656], [178.82680397271616, 337.11332838649315], [240.87789846804932, 369.84769445447074], [153.3944681131914, 374.86916817647256], [237.93439706497034, 419.05869168699905], [162.2091841548991, 425.1930574865203]]",squat
"[[200.63097561223591, 266.1980890558564], [209.08051270705005, 257.8516145258089], [193.48668556451304, 258.38459950722677], [221.50930495866868, 255.1477128899271], [184.56722445894428, 253.66782448148035], [232.61337589449298, 280.46183576207153], [170.87260601178525, 283.4261737593494], [260.93633655698784, 295.0258502841244], [146.85929094183717, 311.3389500957021], [264.5891797022116, 275.6981453132233], [140.4511566717263, 291.8909220586448], [220.1005366636661, 344.6134192532165], [176.96772791491725, 341.10804853221236], [240.2889758286506, 370.9963899640185], [154.13952666855653, 376.206116468148], [237.83551382671524, 424.6813447956236], [161.9554805160808, 425.6028593701781]]",squat
"[[201.51025193148988, 268.16808285187784], [209.2689694585027, 260.5420893790073], [194.90073822640085, 261.0449171363688], [220.64757099270574, 258.0164415672762], [186.21224425190948, 256.4233444832467], [233.3160194872323, 281.29538280304655], [171.0499319366011, 284.807839661279], [260.5365482536522, 300.42943438968143], [145.90775396620657, 315.70118529385195], [264.995991316258, 279.7634626376654], [141.44693838583459, 299.054100613832], [219.62255450147603, 344.5662569850993], [178.01815655523924, 341.7612847072419], [239.2445522633511, 369.7535518301252], [153.98230522932977, 376.95936651091074], [238.42971934598103, 423.3471301390079], [161.6354330661639, 425.37197253808165]]",squat
"[[200.30917664079806, 267.9064183373957], [209.07872134583408, 259.42583490558076], [193.17686235582508, 259.75536606168055], [221.44893202117478, 256.8620495389752], [184.21246653535016, 254.30693596663446], [230.94644653078424, 280.44684562762416], [169.57882114854525, 283.4578710385519], [258.33034564948133, 298.07266747877156], [145.5063661269983, 312.1145460561011], [264.23811243378447, 280.3197363062361], [140.59412603318816, 290.3091981852129], [218.3350921916367, 342.21505226563517], [176.70077543992264, 338.39572492111745], [240.77598914782868, 370.53810087905856], [152.86122538195826, 377.06794163789175], [237.64757852296572, 424.1274830705163], [161.85437914239643, 425.09627292656853]]",squat
