keypoints,label
"[[148.61864260477236, 171.70840538960732], [153.40024963981645, 162.9592549528253], [144.27524891811697, 165.8500987501997], [171.92223265364365, 155.96686281929888], [144.27832704571827, 166.67299251422565], [205.30610966831136, 194.38226505525395], [151.1782073181533, 204.28901848822773], [223.07269241110947, 247.03864694385172], [152.52324796268203, 261.314060484793], [215.62164588182733, 296.9639457436956], [149.17433732760423, 315.89983010242486], [198.62400382571312, 311.1544854923494], [163.92322885271417, 311.495907837041], [207.14969149250499, 401.1849479714947], [170.89473730313307, 401.16929041372765], [217.29423499156928, 484.7748334095533], [171.84176910939684, 480.2750549792252]]",nothing
"[[150.03062186766564, 167.71663077903636], [155.07194554731404, 159.9233086044724], [145.59149989962827, 161.56548769706995], [174.34820662912858, 153.95189273382175], [143.81445172918563, 162.59356248899212], [204.03600879121967, 193.22976005300416], [153.81409571721005, 206.1113171171002], [220.9496924386451, 244.21835937024156], [151.791673688036, 260.86549402026776], [214.70372245614098, 295.2794292612532], [146.72459981049917, 313.2595629305453], [198.78620318216497, 311.66068233719983], [163.25114174840851, 310.73730155484844], [205.47154242184456, 398.3191370716214], [169.74953033820012, 399.8383616335427], [214.13998693041893, 482.4094395627599], [171.85635725326696, 480.66156569736665]]",nothing
"[[155.57572747466472, 163.54572723412466], [161.2416592556325, 156.13057757117892], [149.89705591340572, 157.66976628135], [178.21676369268533, 150.59066760564792], [146.25581435998612, 160.12302704016037], [199.49562088615434, 192.02888879359637], [153.90879894740368, 205.4108225134455], [220.01600067233844, 244.15483891096534], [151.54326829493914, 260.7798130249531], [215.25190872858568, 290.95143934793134], [146.78717750025888, 313.4476727110928], [198.5733854795444, 310.7539591323313], [164.00058130712372, 311.0882467638678], [205.12006535599485, 395.89336557844325], [170.24216681656867, 397.79264366800226], [209.9991449447283, 480.669604517566], [171.3212091560919, 478.63212196841806]]",nothing
"[[157.7451481888547, 161.35559805713424], [163.62390770981565, 153.56400701955056], [152.9957450105346, 154.7400946428771], [181.92072172422667, 149.97954874177486], [149.92366164241164, 156.02115087846212], [204.81428435835176, 194.8094501812592], [150.9724644762067, 204.35742132381193], [219.79439233791805, 245.5664355145175], [151.2627363700629, 260.39992052899083], [215.41503263858155, 288.5706885688766], [146.149694795668, 313.90409211854677], [197.6328808155972, 310.7329138599166], [163.03516475177852, 310.6019918239538], [206.33417553812453, 390.87793138071805], [171.6943401804585, 396.18352123704625], [207.4622622150889, 472.450073444422], [171.04034760885577, 473.59781651883515]]",nothing
"[[163.3008837452054, 161.47844062773453], [168.621873161649, 153.46829658238656], [158.2884957041909, 155.07936576795677], [182.636542528434, 151.01938783007205], [154.4942469210238, 157.3847386048886], [206.02062784460628, 196.2838031645872], [152.9599068814157, 204.17062358895856], [219.92465413781562, 247.31839074910062], [152.0594004038218, 258.4065340165041], [215.28294775441384, 287.1760191887679], [146.33939271161563, 311.2864345621914], [197.3030976099185, 307.93526960757566], [163.2121097521078, 307.8908801326633], [208.8041711993624, 384.9228494132631], [171.54636006345373, 393.52769167656214], [201.51603395378766, 425.8150157214698], [172.28477115194912, 476.2461745565498]]",nothing
"[[170.67050388597897, 158.59094429412653], [176.97406062960874, 150.94783251597826], [165.813627801913, 151.61109119343908], [188.98238858165465, 152.41039220607703], [161.3578984742353, 153.98848230278665], [207.58481729551067, 196.93850900923636], [156.33851128655513, 202.40119589093817], [219.74659065198998, 248.38175347342067], [152.53066322659754, 255.77721823773612], [215.5517193482968, 285.6491757034016], [146.87814038409513, 308.5329359137839], [199.11423641529996, 305.8013802010899], [165.01567021724836, 306.2738772489425], [207.83604455341174, 379.588843878986], [171.82842510405797, 392.56500801276763], [200.42485952872994, 412.3368283071538], [172.17540493130437, 475.1129596496075]]",nothing
"[[180.24859854684303, 155.7325236266963], [185.67209085159143, 148.83246392073602], [173.87039696104563, 149.4064707765956], [196.94484296310966, 152.16972525551017], [166.00150879851995, 153.85578575848047], [211.07433541153176, 195.3285583091625], [159.10779711114643, 201.90598315359898], [221.76030073740876, 246.76468664791878], [152.04511214194824, 255.04078141369098], [215.64069458451937, 283.2577957185043], [148.52520234867342, 302.1984204433069], [202.1564069260183, 300.62833248701514], [168.59992378219002, 302.82310190418906], [210.77347991372346, 380.0367228454463], [173.50650676322826, 393.27376448934643], [202.30810533194435, 397.9131694643017], [171.6633477478662, 477.2903666426883]]",nothing
"[[187.50624250225616, 156.85344485879688], [192.60512518535782, 149.68760841353767], [182.3763173236173, 148.7771012431123], [203.7637922719214, 153.85131875591318], [173.58099348579773, 152.39925047464035], [215.2160140927765, 200.62464773035347], [162.6483182153682, 201.23153949725653], [225.2667153451646, 248.63874193536518], [153.15565497860345, 252.7013528867472], [216.44369034162432, 281.142655132714], [149.8677755343939, 298.437785891634], [205.86660696414307, 302.8773701364434], [171.9648773605759, 305.0675496242151], [207.44230543997085, 392.59262094874396], [174.26732523277744, 394.82666846372484], [208.85926819640733, 404.4344058403602], [170.99642456197444, 474.190522628118]]",nothing
"[[193.98168317989104, 159.09871886524988], [199.73905242034652, 153.0540866812153], [188.07452830356274, 152.65754751256995], [208.7502648081948, 155.9288457128957], [178.56046811458722, 153.70909339920647], [218.6776734191514, 204.1963812219378], [166.92587243791925, 200.86092289668855], [227.2694720547809, 249.10630604829214], [155.80845672226747, 248.43268681960396], [219.24356512121253, 276.1470741145081], [149.88486632983552, 291.4910633697827], [208.08408265302188, 302.03734465299675], [174.5659997706106, 301.2578794713328], [213.4215717751866, 370.82897650228966], [174.38863022659524, 391.4993532977828], [213.73980258457874, 411.4415075575736], [171.53677524003567, 474.4074359505192]]",nothing
"[[201.13967225853966, 158.8997117199174], [206.4690609731694, 153.22925543834663], [194.4007799184248, 151.9720351125991], [214.822281423081, 157.63071123626773], [185.31139576013769, 155.51091826631225], [220.78377095180838, 208.3220006026746], [170.53749952891266, 202.9699862870754], [228.34584618804362, 252.1762441448759], [157.22310171305762, 249.82304682107082], [222.0359958878674, 271.43778077282184], [151.72200787835706, 298.66233901769357], [212.44489527046062, 303.9715071973583], [179.15920507387412, 304.16316202921087], [215.65145167392407, 370.99981605387035], [176.17688803563743, 390.95924748204607], [218.37001729160238, 420.015411416607], [172.40441118109499, 470.63666619283003]]",nothing
