keypoints,label
"[[227.1979985266862, 156.86425647220096], [232.94387027435394, 151.23818867419715], [221.1532582859983, 150.72254827265434], [241.6171115550083, 158.97178451633255], [213.01136591826062, 158.3789986037415], [252.54060919716056, 203.4821993595845], [202.6870672023718, 202.1532623782723], [262.2997319623983, 245.85005349775858], [190.8916019352459, 246.1092586081142], [271.9637683424286, 213.44104973045557], [183.83737909075128, 214.47399004581317], [238.08910048677126, 295.05498989208326], [208.2938325132501, 294.6389276619513], [237.22437414458787, 360.22331065298863], [205.1450046333107, 360.7458309919076], [240.86122800307564, 422.36701168290296], [201.54852554852653, 423.23125177014646]]",ohp
"[[227.25640413914797, 157.31250421916621], [233.069374971479, 151.3443806067326], [221.2843547987591, 150.95261575774197], [241.72695263012037, 158.57495091809056], [212.65858176344398, 158.38599799824357], [252.34588020308846, 203.77749910969249], [201.78014473706918, 203.2626346837954], [263.0864555275614, 246.44543673541096], [190.28206525870024, 247.6912209001252], [272.8559415702265, 214.1607050588374], [183.91674025886522, 215.77768266324938], [238.01539345739292, 295.05909951461825], [208.3946939813372, 294.432763993864], [236.93460709339865, 360.3681566313746], [205.2755514450232, 360.6230360058886], [240.99665768676886, 422.7090992203869], [201.4724851398111, 423.6244729055932]]",ohp
"[[226.42721852245054, 157.85786119171587], [232.15018079583214, 152.23727355132232], [220.41544646582338, 151.81849453900313], [240.8902967298353, 159.1983475952783], [212.74179430860494, 158.8410756196401], [252.04117431957857, 203.61706992444775], [202.87605085392752, 202.30168612236292], [262.2394854214484, 244.78709920776114], [190.51504135131836, 246.25349441337983], [273.10854035454827, 213.58565332488064], [183.6340937941585, 214.61371423796658], [237.78690716828726, 294.37410856235056], [208.56528272252075, 293.77619937650877], [237.01702631436862, 360.8487237268079], [205.23700149044427, 361.09336448558406], [240.90599220656557, 422.92075841193883], [201.38117379805155, 423.94927137854694]]",ohp
"[[227.41511358788506, 157.46347423402784], [232.85752036676524, 152.45001628344372], [220.9267874021788, 152.11325722771724], [241.39476268554182, 159.65016369016652], [213.81592403578412, 159.64229290301984], [251.21453497365212, 203.03859086145732], [202.9191369574184, 202.25537343729064], [261.5103989281922, 243.43893979046797], [187.46943285460284, 242.99157731498354], [269.4550078524869, 212.73461300221402], [180.58443961668908, 210.69465704618523], [238.19014535376536, 291.8265916701414], [208.43647126100663, 291.9765976015595], [237.100528332399, 360.18054500191226], [205.31876369722173, 360.80085512506247], [240.8800913241698, 423.21949342184405], [201.3952692432364, 423.5109816965591]]",ohp
"[[227.64443359850847, 157.76763487754394], [233.1807401162919, 152.80164452947352], [221.04800416625216, 152.37599945861436], [242.3071653084547, 160.19130496621875], [215.19220197522964, 160.01615504465084], [252.22584214874712, 202.29099099204845], [202.31267097338323, 200.9547482904922], [259.5698689720487, 236.28648576518356], [178.06125628972995, 234.3060847627398], [268.17958121983776, 205.00437236873128], [177.66189178657137, 196.72732541566086], [239.21787763583686, 289.59902705868666], [208.43308581631794, 290.565975490578], [237.16883054642074, 360.76124294384107], [204.9644826107858, 361.11519192955353], [241.1969050052508, 423.285569569673], [201.27906509347866, 423.6360498376795]]",ohp
"[[228.17662500789905, 157.57890253205807], [233.27378693216804, 152.9692066930188], [221.77616920391884, 152.71170867951645], [241.46645877068852, 160.60047189312021], [214.71310355807046, 161.34316311556685], [248.46585129006243, 199.14862402015814], [202.6621864144371, 200.24661784856087], [266.82422073120387, 225.89108056685038], [176.54050858749423, 225.1230683990923], [264.8819501583393, 194.03277464567253], [178.51114867878556, 190.18188484493265], [238.85555425949258, 292.7711723747967], [208.4517607817779, 293.0480298777876], [237.28241642894469, 361.0235108159436], [205.1235068117011, 361.2970646602448], [241.30603231164375, 423.1889540341193], [201.03642784384334, 423.82171694305487]]",ohp
"[[226.88607614402218, 156.3121375323829], [233.11830988916688, 152.12019664582], [220.9586343745432, 151.61132713365456], [242.5568396237189, 162.17216558119364], [212.76177091063187, 162.4501703186987], [248.0589753624803, 199.33512712404783], [200.63234899742938, 198.39254957226856], [276.0833187063618, 214.81329785067427], [171.69908971647712, 210.6105879785613], [275.6977031731556, 175.70253816315142], [178.22630440123118, 171.0520677903586], [239.09495427058295, 292.02333012142697], [209.36190611111647, 292.9894497885278], [237.772666490995, 360.9356082154907], [205.97347747263444, 361.64449158428613], [241.66728949596381, 423.6193288140882], [201.41563655928616, 423.70480360955065]]",ohp
"[[226.86474338142887, 157.9334820134724], [232.76873138150407, 153.94413545572834], [221.21925116081002, 153.10159096351038], [241.41344062503808, 161.9130940546365], [212.87711296160853, 163.86511122610366], [251.93762432264936, 195.28864029787186], [201.13866244928752, 197.23863735516207], [284.3558277756657, 195.72405507807426], [167.86973838251, 194.67366014349733], [273.74448746504754, 157.4604317948625], [179.60657647146752, 160.30062360228223], [238.98606141738733, 290.8169871308452], [209.18008046933372, 291.7127881872927], [237.3605166056548, 360.874025836556], [205.7973416580232, 361.12584591903214], [240.31890058220054, 424.82589535306744], [201.31682482182114, 423.7911914341663]]",ohp
"[[225.29751942212272, 156.86492265633882], [231.20402484326752, 152.71585250346925], [220.3884451899856, 152.28592977702246], [241.39987108861087, 162.36535501579237], [212.44408038450626, 163.1328167389931], [253.50683097284204, 194.48635483977702], [200.81425915141116, 195.0448397043589], [282.2158143327043, 180.48624288515342], [168.7144650738849, 183.92373717500365], [274.70896695111253, 150.02193966427365], [177.00253207073888, 148.10387954394685], [240.2074327092161, 289.9399844623653], [209.56547691519694, 290.87782897473375], [237.4349725965155, 361.7664843240052], [205.728361859391, 361.65035737527387], [235.5306577285957, 425.64371717694894], [201.08504416788938, 423.8077350069233]]",ohp
"[[226.03649557752075, 156.91209582925586], [232.10697672223353, 152.6086940091266], [221.12384110131532, 151.32786181761173], [242.1368184555593, 160.91320965741133], [212.29354953567602, 162.33558020324074], [250.932873906316, 192.66941492869802], [198.56004866146, 194.6745672245779], [280.9878773600049, 175.60964512973715], [170.64026289323263, 172.69253681206655], [275.2800265369693, 143.67556125855], [175.41536719784173, 133.0493824898213], [240.0719812159231, 287.8436853880694], [209.87052481288475, 288.0201726346403], [237.06553780363404, 361.2458874430825], [205.5321527865721, 360.8402814290132], [240.73716112085293, 425.69298010606036], [201.42075376054603, 423.74459819833356]]",ohp
"[[226.2629144157045, 156.60743951301814], [232.38006150524237, 152.2757258583751], [221.79532893730052, 150.78217373568404], [242.04475319559015, 160.8526969402099], [211.3735799729948, 161.4035469578606], [252.42745405423173, 188.56859801960587], [199.8984868833776, 192.4843773276791], [279.3991887891615, 168.5415526189824], [172.33261596140397, 162.0731472721219], [275.4077157954416, 134.22943450309137], [178.36376634308306, 123.89667415817166], [239.78695998320708, 289.0962216065976], [209.5333474093812, 288.9599016946963], [236.80872927088748, 361.80872629685115], [205.54423034810725, 361.9681676063617], [222.14232958280124, 425.62290685340423], [200.9818868676739, 423.59090000081216]]",ohp
"[[227.4497417798905, 158.11222655361755], [232.79004567641604, 153.50025755947692], [222.89802428342696, 152.603201955371], [242.23625833428082, 159.98992602691334], [212.09034354671869, 160.16995981180744], [253.01645600126588, 185.81747959160757], [198.77213964591155, 190.47555705365917], [276.90525709219634, 160.74899576310062], [176.5481825925704, 161.19682070123432], [272.66683449616306, 118.90341883637554], [176.0855226655512, 122.49337908136127], [240.49143979554367, 288.55866949672264], [210.06719287864385, 288.8430339630825], [237.01852423733337, 361.5639958213124], [205.48277833109836, 361.78428864032963], [241.57101498324263, 424.00937962680746], [201.37608311528228, 424.05503207581455]]",ohp
"[[228.14776000262796, 161.04903488793641], [233.30900336377587, 155.85991052480844], [223.65743355542855, 155.07662172376988], [243.25365633577914, 159.89033992473895], [216.76921249675158, 158.05448464693004], [250.70967941918641, 185.5322397672213], [199.99552442229464, 187.75303101093508], [276.69163404532134, 156.0261720431322], [177.76495998961516, 153.74719972669956], [271.91505759272906, 115.36864282683375], [178.38141526600924, 118.34206154837183], [241.57468791810987, 286.6132313892896], [209.74676921313122, 287.37652475273785], [237.16794775330354, 361.8690417363094], [205.4819148692173, 362.41090495968064], [241.44177724318794, 425.1083371049401], [201.41022096304786, 423.90621129787394]]",ohp
